move_id,event_id,move_type,cargo_type,yard_slot
M873,E2,LDS,TRX,42
M874,E2,TSS,EXP,8
M875,E2,DSC,TRI,25
M876,E2,DSC,EXP,40
M877,E2,LDS,TRI,40
M878,E2,LDS,IMP,28
M879,E2,TSS,TRX,1
M880,E2,LDS,TRX,41
M881,E2,TSM,EXP,25
M882,E2,LDS,IMP,2
M883,E2,TSS,TRX,15
M884,E2,DSC,IMP,10
M885,E2,LDS,TRI,30
M886,E2,DSC,EXP,2
M887,E2,LDS,IMP,22
M888,E2,DSC,IMP,2
M889,E2,DSC,TRI,30
M890,E2,RHL,TRI,7
M891,E2,DSC,TRX,5
M892,E2,DSC,IMP,31
M893,E2,RHL,EXP,19
M894,E2,DSC,TRI,16
M895,E2,LDS,TRX,5
M896,E2,DSC,TRI,19
M897,E2,LDS,TRX,14
M898,E2,LDS,EXP,31
M899,E2,TSM,IMP,8
M900,E2,LDS,TRX,27
M901,E2,RHL,TRI,38
M902,E2,LDS,IMP,34
M903,E2,DSC,EXP,4
M904,E2,LDS,EXP,36
M905,E2,TSM,TRI,18
M906,E2,RHL,IMP,4
M907,E2,LDS,TRX,7
M908,E2,TSM,EXP,17
M909,E2,TSS,IMP,36
M910,E2,DSC,TRI,30
M911,E2,LDS,TRX,9
M912,E2,TSM,TRX,37
M913,E2,RHL,EXP,26
M914,E2,TSS,EXP,40
M915,E2,LDS,IMP,37
M916,E2,DSC,IMP,37
M917,E2,LDS,IMP,25
M918,E2,DSC,TRX,30
M919,E2,LDS,EXP,16
M920,E2,TSS,TRX,38
M921,E2,TSS,IMP,22
M922,E2,DSC,EXP,33
M923,E2,LDS,TRX,13
M924,E2,DSC,IMP,18
M925,E2,LDS,TRI,28
M926,E2,DSC,TRX,21
M927,E2,DSC,IMP,27
M928,E2,TSS,IMP,30
M929,E2,RHL,TRX,25
M930,E2,LDS,TRX,5
M931,E2,RHL,TRI,15
M932,E2,RHL,TRX,28
M933,E2,DSC,TRI,15
M934,E2,LDS,IMP,35
M935,E2,LDS,TRI,37
M936,E2,LDS,IMP,27
M937,E2,DSC,TRX,17
M938,E2,DSC,TRX,15
M939,E2,TSS,TRI,13
M940,E2,RHL,TRX,4
M941,E2,LDS,IMP,14
M942,E2,TSS,TRX,5
M943,E3,TSM,TRI,24
M944,E3,LDS,TRI,17
M945,E3,LDS,TRX,35
M946,E3,DSC,IMP,9
M947,E3,RHL,TRI,33
M948,E3,TSM,TRI,37
M949,E3,DSC,TRX,21
M950,E3,DSC,TRX,32
M951,E3,DSC,TRX,10
M952,E3,DSC,IMP,30
M953,E3,LDS,TRX,37
M954,E3,DSC,TRI,23
M955,E3,LDS,IMP,5
M956,E3,DSC,EXP,24
M957,E3,TSS,TRX,18
M958,E3,DSC,IMP,35
M959,E3,LDS,TRX,10
M960,E3,RHL,EXP,14
M961,E3,DSC,IMP,6
M962,E3,LDS,IMP,13
M963,E3,DSC,TRX,4
M964,E3,LDS,IMP,19
M965,E3,TSS,EXP,40
M966,E3,LDS,TRI,22
M967,E3,TSS,EXP,31
M968,E3,LDS,IMP,29
M969,E3,TSM,TRI,39
M970,E3,LDS,TRI,15
M971,E3,LDS,TRI,10
M972,E3,LDS,TRI,29
M973,E3,TSS,EXP,12
M974,E3,TSM,EXP,31
M975,E3,DSC,TRI,14
M976,E3,RHL,TRI,15
M977,E3,LDS,IMP,15
M978,E3,LDS,IMP,5
M979,E3,RHL,IMP,7
M980,E3,DSC,TRI,32
M981,E3,LDS,TRX,5
M982,E3,RHL,TRX,2
M983,E3,TSM,EXP,36
M984,E3,DSC,EXP,21
M985,E3,DSC,TRI,15
M986,E3,LDS,TRI,16
M987,E3,DSC,EXP,19
M988,E3,DSC,IMP,2
M989,E3,LDS,TRX,38
M990,E3,DSC,EXP,8
M991,E3,DSC,IMP,31
M992,E3,LDS,EXP,20
M993,E3,LDS,TRX,33
M994,E3,DSC,TRX,24
M995,E3,LDS,TRX,29
M996,E3,LDS,EXP,19
M997,E3,DSC,TRI,26
M998,E3,DSC,IMP,40
M999,E3,LDS,EXP,24
M1000,E3,TSS,TRX,24
M1001,E3,RHL,TRX,6
M1002,E3,LDS,EXP,38
M1003,E3,TSM,EXP,5
M1004,E3,DSC,TRI,35
M1005,E3,LDS,TRI,3
M1006,E3,TSS,TRI,5
M1007,E3,LDS,IMP,1
M1008,E3,TSS,TRX,41
M1009,E3,RHL,TRX,36
M1010,E3,TSM,TRX,38
M1011,E3,RHL,IMP,38
M1012,E3,LDS,IMP,30
M1013,E3,RHL,EXP,32
M1014,E3,DSC,TRX,42
M1015,E3,LDS,TRI,37
M1016,E3,TSM,IMP,1
M1017,E3,DSC,EXP,39
M1018,E3,DSC,TRI,22
M1019,E3,DSC,IMP,41
M1020,E3,DSC,EXP,15
M1021,E3,RHL,IMP,23
M1022,E3,DSC,EXP,13
M1023,E3,LDS,EXP,31
M1024,E3,LDS,TRI,17
M1025,E3,TSS,EXP,21
M1026,E3,LDS,IMP,3
M1027,E3,TSS,TRI,25
M1028,E3,TSS,TRI,25
M1029,E3,LDS,EXP,27
M1030,E3,LDS,IMP,16
M1031,E3,LDS,TRI,13
M1032,E3,LDS,IMP,17
M1033,E3,DSC,EXP,25
M1034,E3,DSC,IMP,41
M1035,E3,LDS,TRX,21
M1036,E3,LDS,IMP,27
M1037,E3,LDS,TRX,8
M1038,E3,LDS,IMP,8
M1039,E3,DSC,TRI,36
M1040,E3,DSC,EXP,38
M1041,E3,LDS,EXP,14
M1042,E3,LDS,TRX,42
M1043,E3,LDS,EXP,29
M1044,E3,DSC,IMP,5
M1045,E3,LDS,IMP,9
M1046,E3,DSC,TRX,15
M1047,E3,TSS,TRX,11
M1048,E3,RHL,IMP,23
M1049,E3,TSS,EXP,18
M1050,E3,DSC,IMP,2
M1051,E3,DSC,TRX,10
M1052,E3,DSC,IMP,9
M1053,E3,TSS,IMP,38
M1054,E3,DSC,TRI,12
M1055,E3,DSC,IMP,28
M1056,E3,DSC,EXP,5
M1057,E3,DSC,TRX,27
M1058,E3,DSC,IMP,25
M1059,E3,DSC,TRI,3
M1060,E3,TSM,IMP,13
M1061,E3,RHL,IMP,28
M1062,E3,TSS,TRX,19
M1063,E3,LDS,EXP,11
M1064,E3,LDS,TRI,7
M1065,E3,TSM,IMP,17
M1066,E3,DSC,TRI,16
M1067,E3,RHL,IMP,42
M1068,E3,DSC,TRX,22
M1069,E3,RHL,IMP,36
M1070,E3,TSM,TRX,24
M1071,E3,LDS,TRI,15
M1072,E3,TSS,TRI,37
M1073,E3,DSC,TRX,32
M1074,E3,LDS,EXP,42
M1075,E3,DSC,TRI,14
M1076,E3,DSC,TRX,13
M1077,E3,DSC,IMP,17
M1078,E3,DSC,EXP,35
M1079,E3,TSS,EXP,25
M1080,E3,LDS,TRI,1
M1081,E3,DSC,IMP,41
M1082,E3,DSC,TRI,31
M1083,E3,TSM,IMP,5
M1084,E3,LDS,EXP,31
M1085,E3,DSC,TRX,31
M1086,E3,TSM,TRX,18
M1087,E3,DSC,TRX,16
M1088,E3,DSC,TRX,35
M1089,E3,LDS,EXP,42
M1090,E3,TSM,EXP,9
M1091,E3,LDS,EXP,3
M1092,E3,LDS,EXP,35
M1093,E3,RHL,TRI,42
M1094,E3,DSC,IMP,3
M1095,E3,DSC,TRI,17
M1096,E3,LDS,TRI,8
M1097,E3,DSC,IMP,31
M1098,E3,DSC,IMP,38
M1099,E3,DSC,IMP,11
M1100,E3,LDS,EXP,6
M1101,E3,LDS,TRI,8
M1102,E3,LDS,TRI,28
M1103,E3,LDS,EXP,4
M1104,E3,LDS,TRI,19
M1105,E3,LDS,TRI,41
M1106,E3,LDS,EXP,1
M1107,E3,LDS,TRI,31
M1108,E3,LDS,EXP,33
M1109,E3,DSC,EXP,24
M1110,E3,LDS,IMP,19
M1111,E3,DSC,TRX,18
M1112,E3,LDS,TRX,26
M1113,E3,LDS,TRI,6
M1114,E3,TSM,IMP,26
M1115,E3,LDS,EXP,29
M1116,E3,DSC,TRX,7
M1117,E3,LDS,EXP,29
M1118,E3,LDS,TRI,24
M1119,E3,LDS,EXP,1
M1120,E3,DSC,EXP,31
M1121,E3,DSC,EXP,9
M1122,E3,DSC,IMP,37
M1123,E3,LDS,EXP,22
M1124,E3,LDS,IMP,19
M1125,E3,TSM,TRI,10
M1126,E3,LDS,IMP,7
M1127,E3,LDS,TRI,31
M1128,E3,LDS,EXP,3
M1129,E3,TSM,EXP,31
M1130,E3,LDS,TRI,27
M1131,E3,DSC,IMP,27
M1132,E3,TSM,TRX,40
M1133,E3,DSC,IMP,27
M1134,E3,TSS,IMP,33
M1135,E3,DSC,TRI,16
M1136,E3,DSC,TRI,11
M1137,E3,LDS,TRI,16
M1138,E3,DSC,TRX,15
M1139,E3,LDS,IMP,33
M1140,E3,DSC,EXP,16
M1141,E3,TSS,TRX,42
M1142,E3,LDS,EXP,24
M1143,E3,DSC,EXP,39
M1144,E3,LDS,EXP,6
M1145,E3,LDS,TRX,27
M1146,E3,DSC,TRI,27
M1147,E3,RHL,IMP,42
M1148,E3,DSC,TRX,23
M1149,E3,LDS,TRI,10
M1150,E3,TSS,TRX,42
M1151,E3,DSC,TRX,21
M1152,E3,LDS,EXP,20
M1153,E3,LDS,IMP,10
M1154,E3,TSM,IMP,35
M1155,E3,DSC,TRX,15
M1156,E3,DSC,IMP,23
M1157,E3,LDS,EXP,19
M1158,E3,TSM,TRI,20
M1159,E3,RHL,IMP,14
M1160,E3,LDS,TRI,32
M1161,E3,DSC,IMP,27
M1162,E3,DSC,IMP,16
M1163,E3,LDS,TRX,21
M1164,E3,DSC,TRX,29
M1165,E3,DSC,EXP,24
M1166,E3,LDS,IMP,9
M1167,E3,DSC,IMP,12
M1168,E3,LDS,IMP,33
M1169,E3,DSC,TRX,40
M1170,E3,DSC,TRI,37
M1171,E3,DSC,TRI,6
M1172,E3,RHL,IMP,31
M1173,E3,DSC,TRI,8
M1174,E3,DSC,TRX,33
M1175,E3,RHL,TRX,6
M1176,E3,TSS,IMP,11
M1177,E3,TSM,TRI,8
M1178,E3,LDS,TRX,11
M1179,E3,LDS,TRI,41
M1180,E3,RHL,TRI,7
M1181,E3,TSS,TRX,1
M1182,E3,LDS,TRX,6
M1183,E3,TSM,EXP,5
M1184,E3,DSC,EXP,27
M1185,E3,DSC,EXP,28
M1186,E3,LDS,TRI,4
M1187,E3,LDS,IMP,36
M1188,E3,DSC,EXP,37
M1189,E3,LDS,TRX,1
M1190,E3,TSM,EXP,42
M1191,E3,LDS,EXP,31
M1192,E3,TSS,TRX,12
M1193,E3,LDS,TRX,38
M1194,E3,DSC,IMP,24
M1195,E3,DSC,EXP,6
M1196,E3,TSM,TRX,9
M1197,E3,TSM,IMP,16
M1198,E3,DSC,TRI,28
M1199,E3,TSM,IMP,30
M1200,E3,RHL,TRX,33
M1201,E3,LDS,TRI,37
M1202,E3,LDS,EXP,3
M1203,E3,LDS,TRI,3
M1204,E3,LDS,TRX,15
M1205,E3,TSS,IMP,6
M1206,E3,DSC,TRI,8
M1207,E3,DSC,EXP,4
M1208,E3,LDS,TRX,22
M1209,E3,DSC,IMP,22
M1210,E3,DSC,EXP,12
M1211,E3,RHL,IMP,13
M1212,E3,DSC,TRI,31
M1213,E3,RHL,TRI,3
M1214,E3,LDS,TRI,6
M1215,E3,LDS,TRI,5
M1216,E3,TSM,TRI,34
M1217,E3,TSM,EXP,22
M1218,E3,DSC,EXP,8
M1219,E3,LDS,TRX,5
M1220,E3,TSS,TRI,14
M1221,E3,DSC,TRX,33
M1222,E3,DSC,TRI,19
M1223,E3,TSM,TRX,26
M1224,E3,TSM,TRX,5
M1225,E3,LDS,TRX,39
M1226,E3,DSC,EXP,32
M1227,E3,DSC,IMP,20
M1228,E3,LDS,TRI,26
M1229,E3,TSM,TRI,24
M1230,E3,DSC,IMP,22
M1231,E3,LDS,TRX,6
M1232,E3,DSC,IMP,1
M1233,E3,DSC,TRI,11
M1234,E3,DSC,IMP,31
M1235,E3,LDS,IMP,24
M1236,E3,DSC,EXP,2
M1237,E3,LDS,TRX,36
M1238,E3,LDS,IMP,23
M1239,E3,LDS,TRI,33
M1240,E3,LDS,EXP,20
M1241,E3,LDS,IMP,40
M1242,E3,LDS,IMP,39
M1243,E3,LDS,TRX,1
M1244,E3,TSM,EXP,37
M1245,E3,DSC,TRX,8
M1246,E3,RHL,TRI,28
M1247,E3,DSC,EXP,25
M1248,E3,TSS,TRI,6
M1249,E3,LDS,TRX,4
M1250,E3,LDS,IMP,3
M1251,E3,LDS,EXP,22
M1252,E3,DSC,TRX,30
M1253,E3,DSC,TRX,9
M1254,E3,DSC,IMP,12
M1255,E3,DSC,TRX,33
M1256,E3,LDS,TRX,9
M1257,E3,LDS,IMP,34
M1258,E3,DSC,EXP,13
M1259,E3,LDS,TRX,39
M1260,E3,LDS,TRI,20
M1261,E3,LDS,EXP,6
M1262,E3,TSM,IMP,16
M1263,E3,DSC,IMP,6
M1264,E3,TSS,TRI,36
M1265,E3,DSC,TRI,38
M1266,E3,LDS,TRI,33
M1267,E3,RHL,TRI,41
M1268,E3,DSC,TRI,14
M1269,E3,DSC,IMP,3
M1270,E3,TSM,TRX,42
M1271,E3,TSS,IMP,4
M1272,E3,DSC,IMP,33
M1273,E3,RHL,TRX,4
M1274,E3,TSS,TRX,13
M1275,E3,LDS,TRX,24
M1276,E3,DSC,IMP,25
M1277,E3,RHL,TRX,30
M1278,E3,TSM,EXP,29
M1279,E3,LDS,IMP,11
M1280,E3,DSC,TRX,16
M1281,E3,TSS,EXP,15
M1282,E3,TSM,EXP,2
M1283,E3,LDS,EXP,20
M1284,E3,LDS,TRI,6
M1285,E3,DSC,IMP,23
M1286,E3,LDS,IMP,36
M1287,E3,TSM,TRX,39
M1288,E3,LDS,IMP,30
M1289,E3,LDS,IMP,39
M1290,E3,LDS,EXP,40
M1291,E3,LDS,IMP,1
M1292,E3,LDS,TRI,40
M1293,E3,LDS,TRX,38
M1294,E3,DSC,IMP,39
M1295,E3,TSM,TRX,41
M1296,E3,LDS,IMP,36
M1297,E3,DSC,TRI,4
M1298,E3,TSM,TRX,21
M1299,E3,DSC,IMP,37
M1300,E3,DSC,TRX,8
M1301,E3,DSC,TRX,23
M1302,E3,RHL,TRI,40
M1303,E3,TSM,EXP,37
M1304,E3,LDS,EXP,21
M1305,E3,DSC,TRI,27
M1306,E3,TSS,TRI,22
M1307,E3,LDS,TRI,35
M1308,E3,DSC,TRX,23
M1309,E3,TSS,EXP,20
M1310,E3,RHL,IMP,23
M1311,E3,DSC,IMP,35
M1312,E3,RHL,EXP,37
M1313,E3,DSC,TRX,39
M1314,E3,LDS,TRX,21
M1315,E3,LDS,TRI,4
M1316,E3,TSM,TRX,5
M1317,E3,RHL,IMP,17
M1318,E3,DSC,EXP,20
M1319,E3,LDS,TRX,21
M1320,E3,TSS,EXP,17
M1321,E3,TSS,TRI,6
M1322,E3,LDS,IMP,31
M1323,E3,DSC,EXP,15
M1324,E3,LDS,IMP,9
M1325,E3,DSC,TRX,29
M1326,E3,LDS,TRX,18
M1327,E3,DSC,IMP,30
M1328,E3,LDS,IMP,22
M1329,E3,LDS,TRX,22
M1330,E3,LDS,EXP,27
M1331,E3,LDS,TRI,19
M1332,E3,LDS,TRI,23
M1333,E3,DSC,TRX,24
M1334,E3,DSC,IMP,7
M1335,E3,TSM,TRX,4
M1336,E3,LDS,IMP,40
M1337,E3,DSC,TRX,19
M1338,E3,DSC,IMP,15
M1339,E3,DSC,IMP,11
M1340,E3,LDS,TRX,27
M1341,E3,LDS,TRI,20
M1342,E3,TSS,TRX,7
M1343,E3,LDS,TRI,39
M1344,E3,LDS,IMP,16
M1345,E3,LDS,EXP,21
M1346,E3,LDS,EXP,16
M1347,E3,DSC,TRX,7
M1348,E3,TSM,TRX,4
M1349,E3,TSS,EXP,5
M1350,E3,DSC,IMP,1
M1351,E3,TSS,TRI,6
M1352,E3,TSS,IMP,14
M1353,E3,TSM,EXP,40
M1354,E3,TSS,EXP,7
M1355,E3,DSC,TRI,4
M1356,E3,DSC,IMP,17
M1357,E3,LDS,IMP,16
M1358,E3,LDS,TRI,1
M1359,E3,LDS,TRX,35
M1360,E3,DSC,TRX,10
M1361,E3,LDS,EXP,13
M1362,E3,DSC,TRI,15
M1363,E3,LDS,IMP,33
M1364,E3,LDS,TRX,4
M1365,E3,LDS,IMP,41
M1366,E3,TSS,TRX,16
M1367,E3,DSC,TRX,36
M1368,E3,DSC,IMP,16
M1369,E3,DSC,IMP,23
M1370,E3,RHL,TRX,27
M1371,E3,DSC,IMP,9
M1372,E3,DSC,IMP,39
M1373,E3,DSC,EXP,38
M1374,E3,DSC,EXP,26
M1375,E3,LDS,IMP,41
M1376,E3,TSS,TRX,12
M1377,E3,TSS,EXP,21
M1378,E3,DSC,IMP,29
M1379,E3,RHL,TRX,29
M1380,E3,TSM,TRI,18
M1381,E3,LDS,TRI,13
M1382,E3,TSS,TRI,20
M1383,E3,LDS,IMP,37
M1384,E3,LDS,EXP,36
M1385,E3,LDS,IMP,24
M1386,E3,LDS,IMP,27
M1387,E3,LDS,EXP,6
M1388,E3,TSS,TRX,33
M1389,E3,LDS,IMP,8
M1390,E3,LDS,TRX,10
M1391,E3,LDS,IMP,9
M1392,E3,DSC,IMP,42
M1393,E3,LDS,EXP,7
M1394,E3,TSS,IMP,29
M1395,E3,LDS,EXP,18
M1396,E3,TSM,IMP,2
M1397,E3,DSC,TRX,7
M1398,E3,TSS,EXP,38
M1399,E3,DSC,EXP,3
M1400,E3,DSC,TRI,27
M1401,E3,TSS,EXP,31
M1402,E3,DSC,IMP,27
M1403,E3,DSC,TRX,10
M1404,E3,LDS,TRI,37
M1405,E3,DSC,EXP,40
M1406,E3,DSC,TRI,39
M1407,E3,LDS,TRI,13
M1408,E3,DSC,EXP,36
M1409,E3,DSC,IMP,17
M1410,E3,RHL,IMP,20
M1411,E3,RHL,IMP,38
M1412,E3,LDS,EXP,5
M1413,E3,DSC,EXP,30
M1414,E3,DSC,TRI,1
M1415,E3,TSS,EXP,39
M1416,E3,LDS,EXP,40
M1417,E3,DSC,TRI,7
M1418,E3,LDS,TRI,16
M1419,E3,TSM,TRX,11
M1420,E3,LDS,EXP,2
M1421,E3,DSC,IMP,28
M1422,E3,DSC,TRI,34
M1423,E3,TSS,IMP,11
M1424,E3,LDS,EXP,19
M1425,E3,DSC,TRX,20
M1426,E3,TSS,TRI,2
M1427,E3,LDS,TRX,31
M1428,E3,DSC,IMP,15
M1429,E3,LDS,EXP,1
M1430,E3,DSC,IMP,12
M1431,E3,LDS,EXP,38
M1432,E3,LDS,TRX,31
M1433,E3,LDS,TRI,33
M1434,E3,LDS,EXP,18
M1435,E3,RHL,TRI,40
M1436,E3,DSC,EXP,19
M1437,E3,DSC,TRX,32
M1438,E3,RHL,EXP,23
M1439,E3,TSM,TRX,34
M1440,E3,TSM,EXP,25
M1441,E3,LDS,IMP,2
M1442,E3,DSC,EXP,28
M1443,E3,TSM,TRX,39
M1444,E3,TSS,TRI,36
M1445,E3,DSC,IMP,28
M1446,E3,LDS,TRX,11
M1447,E3,LDS,TRI,20
M1448,E3,DSC,EXP,12
M1449,E3,TSS,EXP,11
M1450,E3,LDS,EXP,19
M1451,E3,DSC,TRX,1
M1452,E3,LDS,EXP,29
M1453,E3,DSC,TRX,11
M1454,E3,TSS,TRI,29
M1455,E3,DSC,IMP,40
M1456,E3,LDS,TRX,36
M1457,E3,DSC,TRX,21
M1458,E3,DSC,TRI,22
M1459,E3,LDS,IMP,42
M1460,E3,DSC,TRI,19
M1461,E3,LDS,TRX,15
M1462,E3,DSC,EXP,28
M1463,E3,DSC,TRI,30
M1464,E3,LDS,TRX,41
M1465,E3,RHL,EXP,16
M1466,E3,LDS,TRI,24
M1467,E3,DSC,TRX,32
M1468,E3,LDS,TRI,39
M1469,E3,TSS,TRI,25
M1470,E3,TSS,TRX,26
M1471,E3,LDS,EXP,34
M1472,E3,TSM,TRX,36
M1473,E3,DSC,EXP,13
M1474,E3,DSC,IMP,1
M1475,E3,LDS,TRI,2
M1476,E3,RHL,TRX,7
M1477,E3,TSS,IMP,11
M1478,E3,DSC,IMP,26
M1479,E3,DSC,TRX,40
M1480,E3,LDS,EXP,38
M1481,E3,DSC,IMP,39
M1482,E3,DSC,TRI,24
M1483,E3,LDS,IMP,27
M1484,E3,TSM,TRX,15
M1485,E3,DSC,TRX,32
M1486,E3,DSC,IMP,6
M1487,E3,LDS,IMP,12
M1488,E3,DSC,TRX,7
M1489,E3,DSC,TRI,3
M1490,E3,DSC,TRX,30
M1491,E3,DSC,EXP,17
M1492,E3,DSC,IMP,3
M1493,E3,DSC,IMP,35
M1494,E3,DSC,TRI,38
M1495,E3,LDS,EXP,30
M1496,E3,LDS,EXP,29
M1497,E3,LDS,EXP,28
M1498,E3,RHL,EXP,2
M1499,E3,RHL,IMP,9
M1500,E3,DSC,EXP,12
M1501,E3,LDS,TRI,19
M1502,E3,DSC,TRI,28
M1503,E3,TSM,TRX,17
M1504,E3,RHL,TRX,26
M1505,E3,DSC,TRX,21
M1506,E3,LDS,TRI,5
M1507,E3,LDS,TRI,26
M1508,E3,DSC,TRI,1
M1509,E3,RHL,TRI,33
M1510,E3,TSS,TRX,38
M1511,E3,DSC,TRX,2
M1512,E3,DSC,TRX,35
M1513,E3,LDS,TRI,36
M1514,E3,LDS,TRX,32
M1515,E3,LDS,TRI,28
M1516,E3,TSM,TRX,6
M1517,E3,RHL,EXP,37
M1518,E3,LDS,IMP,26
M1519,E3,DSC,EXP,2
M1520,E3,DSC,TRI,24
M1521,E3,RHL,TRX,11
M1522,E3,DSC,TRX,5
M1523,E3,LDS,IMP,33
M1524,E3,RHL,EXP,30
M1525,E3,LDS,EXP,34
M1526,E3,LDS,EXP,5
M1527,E3,RHL,TRI,34
M1528,E3,RHL,TRX,30
M1529,E3,LDS,TRX,27
M1530,E3,LDS,TRI,13
M1531,E3,TSM,EXP,38
M1532,E3,DSC,TRI,16
M1533,E3,LDS,EXP,36
M1534,E3,LDS,TRI,28
M1535,E3,TSS,EXP,20
M1536,E3,TSS,IMP,9
M1537,E3,DSC,TRI,33
M1538,E3,LDS,TRX,37
M1539,E3,LDS,IMP,36
M1540,E3,TSS,TRX,29
M1541,E3,LDS,TRI,21
M1542,E3,DSC,TRI,27
M1543,E3,DSC,TRX,24
M1544,E3,DSC,TRI,42
M1545,E3,LDS,EXP,5
M1546,E3,TSS,IMP,18
M1547,E3,RHL,EXP,5
M1548,E3,TSM,TRI,42
M1549,E3,LDS,EXP,33
M1550,E3,TSS,TRX,15
M1551,E3,LDS,TRI,10
M1552,E3,LDS,IMP,38
M1553,E3,LDS,TRX,31
M1554,E3,TSM,IMP,37
M1555,E3,LDS,EXP,34
M1556,E3,DSC,IMP,39
M1557,E3,TSS,TRI,32
M1558,E3,DSC,TRI,30
M1559,E3,DSC,EXP,39
M1560,E3,LDS,TRI,38
M1561,E3,LDS,TRX,3
M1562,E3,DSC,TRX,10
M1563,E3,RHL,EXP,8
M1564,E3,LDS,TRX,26
M1565,E3,TSS,EXP,39
M1566,E3,LDS,TRI,19
M1567,E3,LDS,TRI,16
M1568,E3,DSC,TRX,26
M1569,E3,DSC,IMP,10
M1570,E3,DSC,TRI,25
M1571,E3,DSC,TRI,24
M1572,E3,DSC,EXP,26
M1573,E3,LDS,TRI,23
M1574,E3,DSC,EXP,28
M1575,E3,TSM,EXP,7
M1576,E3,LDS,TRI,25
M1577,E3,TSM,TRX,11
M1578,E3,LDS,IMP,2
M1579,E3,LDS,TRI,26
M1580,E3,LDS,IMP,32
M1581,E3,DSC,TRX,1
M1582,E3,LDS,IMP,41
M1583,E3,DSC,TRI,16
M1584,E3,LDS,EXP,27
M1585,E3,LDS,TRX,16
M1586,E3,DSC,TRI,22
M1587,E3,DSC,EXP,4
M1588,E3,LDS,IMP,22
M1589,E3,LDS,TRX,6
M1590,E3,LDS,EXP,25
M1591,E3,DSC,EXP,27
M1592,E3,DSC,IMP,24
M1593,E3,DSC,EXP,7
M1594,E3,TSM,TRX,6
M1595,E3,LDS,TRX,11
M1596,E3,DSC,TRI,24
M1597,E3,DSC,IMP,25
M1598,E3,DSC,IMP,42
M1599,E3,LDS,EXP,5
M1600,E3,LDS,TRI,28
M1601,E3,LDS,TRI,39
M1602,E3,DSC,IMP,11
M1603,E3,TSM,TRX,29
M1604,E3,TSM,IMP,1
M1605,E3,DSC,IMP,25
M1606,E3,LDS,TRI,16
M1607,E3,RHL,TRI,22
M1608,E3,LDS,IMP,24
M1609,E3,DSC,IMP,25
M1610,E3,TSM,TRI,35
M1611,E3,TSM,IMP,35
M1612,E3,RHL,IMP,37
M1613,E3,LDS,TRX,7
M1614,E3,LDS,TRI,29
M1615,E3,LDS,EXP,32
M1616,E3,LDS,EXP,34
M1617,E3,TSS,EXP,40
M1618,E3,DSC,TRX,40
M1619,E3,DSC,TRX,25
M1620,E3,LDS,TRX,2
M1621,E3,LDS,EXP,18
M1622,E3,TSS,EXP,6
M1623,E3,LDS,TRX,6
M1624,E3,TSS,IMP,40
M1625,E3,RHL,TRI,33
M1626,E3,DSC,EXP,21
M1627,E3,DSC,TRX,34
M1628,E3,TSM,TRX,42
M1629,E3,TSM,TRX,7
M1630,E3,DSC,EXP,30
M1631,E3,DSC,TRX,18
M1632,E3,LDS,EXP,21
M1633,E3,DSC,IMP,14
M1634,E3,DSC,TRX,30
M1635,E3,DSC,IMP,42
M1636,E3,LDS,TRI,5
M1637,E3,DSC,IMP,39
M1638,E3,DSC,EXP,20
M1639,E3,DSC,EXP,41
M1640,E3,RHL,TRI,37
M1641,E3,DSC,IMP,25
M1642,E3,LDS,EXP,17
M1643,E3,DSC,TRX,14
M1644,E3,LDS,TRX,1
M1645,E3,TSS,TRI,3
M1646,E3,RHL,TRX,15
M1647,E3,RHL,TRI,11
M1648,E3,DSC,IMP,17
M1649,E3,TSM,IMP,37
M1650,E3,RHL,TRX,33
M1651,E3,LDS,IMP,30
M1652,E3,LDS,EXP,41
M1653,E3,TSM,TRI,38
M1654,E3,LDS,EXP,18
M1655,E3,LDS,TRX,23
M1656,E3,RHL,TRI,39
M1657,E3,LDS,EXP,11
M1658,E3,TSM,TRX,14
M1659,E3,TSS,TRI,19
M1660,E3,LDS,TRI,4
M1661,E3,TSM,EXP,5
M1662,E3,LDS,TRX,2
M1663,E3,DSC,EXP,41
M1664,E3,DSC,TRX,28
M1665,E3,DSC,IMP,42
M1666,E3,LDS,IMP,32
M1667,E3,LDS,IMP,20
M1668,E3,DSC,EXP,37
M1669,E3,LDS,TRI,31
M1670,E3,LDS,TRI,13
M1671,E3,LDS,TRI,24
M1672,E3,RHL,EXP,39
M1673,E3,LDS,TRX,41
M1674,E3,LDS,TRI,21
M1675,E3,DSC,TRI,23
M1676,E3,LDS,EXP,12
M1677,E3,TSM,TRX,34
M1678,E3,RHL,TRX,22
M1679,E3,LDS,IMP,16
M1680,E3,DSC,TRI,20
M1681,E3,LDS,TRX,20
M1682,E3,LDS,EXP,29
M1683,E3,TSS,IMP,20
M1684,E3,LDS,TRI,2
M1685,E3,TSM,TRI,7
M1686,E3,LDS,IMP,41
M1687,E3,DSC,IMP,30
M1688,E3,RHL,TRI,6
M1689,E3,DSC,IMP,33
M1690,E3,DSC,EXP,41
M1691,E3,LDS,EXP,39
M1692,E3,DSC,IMP,26
M1693,E3,LDS,TRI,40
M1694,E3,DSC,IMP,8
M1695,E4,DSC,TRX,15
M1696,E4,DSC,EXP,26
M1697,E4,DSC,EXP,36
M1698,E4,LDS,TRI,1
M1699,E4,LDS,IMP,6
M1700,E4,LDS,TRI,4
M1701,E4,TSM,TRX,13
