ID_NUMBER,REL_NUM,CL_SUMMARY_TYPE,CTR_OPERATOR_BIC,CRANE_ID,NO_OF_MOVES,MOVE_DESCRIPTION,TYPE_OF_MOVE,EQ_TYPE,CONTAINER_SIZE,EMPTY_FULL,DEEP_SHORT_SEA,TRANSHIPMENT_FLAG,FK_TERMINAL_CALL,FK_TDR_REL
45,1,O,WHL,,344,LOAD_FUL_45,LOAD,CN,45,FUL,S,,45,1
45,1,O,WHL,,361,DISC_FUL_45,DISC,CN,45,FUL,S,,45,1
45,1,O,WHL,,77,RDR_FUL_40,RDR,CN,40,FUL,S,,45,1
45,1,O,WHL,,43,RSOB_FUL_40,RSOB,CN,40,FUL,,,45,1
45,1,O,WHL,,34,TSM_FUL_45,TSM,CN,45,FUL,S,Y,45,1
45,1,O,WHL,,1,MCR_FUL_45,MCR,CN,45,FUL,D,,45,1
45,1,O,CMA,,206,LOAD_FUL_40,LOAD,CN,40,FUL,,Y,45,1
45,1,O,CMA,,217,DISC_FUL_40,DISC,CN,40,FUL,D,,45,1
45,1,O,CMA,,46,RDR_FUL_20,RDR,CN,20,FUL,S,,45,1
45,1,O,CMA,,26,RSOB_MT_20,RSOB,CN,20,MT,,,45,1
45,1,O,CMA,,21,TSM_MT_40,TSM,CN,40,MT,D,Y,45,1
45,1,O,MSK,,1375,LOAD_MT_40,LOAD,CN,40,MT,S,,45,1
45,1,O,MSK,,1444,DISC_FUL_20,DISC,CN,20,FUL,,,45,1
45,1,O,MSK,,309,RDR_MT_45,RDR,CN,45,MT,D,,45,1
45,1,O,MSK,,172,RSOB_FUL_45,RSOB,CN,45,FUL,D,,45,1
45,1,O,MSK,,137,TSM_FUL_45,TSM,CN,45,FUL,S,Y,45,1
45,1,V,,,219,TTL_HCV,,HCV,,,,,45,1
45,1,C,,Q01,1677,TTL_MOVES,,,,,,,45,1
45,1,C,,Q02,1677,TTL_MOVES,,,,,,,45,1
45,1,C,,Q03,1678,TTL_MOVES,,,,,,,45,1
46,1,O,EMC,,786,LOAD_FUL_20,LOAD,CN,20,FUL,,,46,1
46,1,O,EMC,,825,DISC_MT_40,DISC,CN,40,MT,,,46,1
46,1,O,EMC,,177,RDR_FUL_45,RDR,CN,45,FUL,,,46,1
46,1,O,EMC,,98,RSOB_FUL_40,RSOB,CN,40,FUL,S,,46,1
46,1,O,EMC,,79,TSM_MT_20,TSM,CN,20,MT,,Y,46,1
46,1,O,HMM,,472,LOAD_FUL_20,LOAD,CN,20,FUL,S,,46,1
46,1,O,HMM,,495,DISC_FUL_45,DISC,CN,45,FUL,S,,46,1
46,1,O,HMM,,106,RDR_FUL_45,RDR,CN,45,FUL,,,46,1
46,1,O,HMM,,59,RSOB_FUL_45,RSOB,CN,45,FUL,,,46,1
46,1,O,HMM,,47,TSM_FUL_45,TSM,CN,45,FUL,,Y,46,1
46,1,O,YML,,314,LOAD_MT_40,LOAD,CN,40,MT,D,,46,1
46,1,O,YML,,330,DISC_MT_45,DISC,CN,45,MT,,,46,1
46,1,O,YML,,71,RDR_MT_40,RDR,CN,40,MT,D,,46,1
46,1,O,YML,,39,RSOB_FUL_20,RSOB,CN,20,FUL,,,46,1
46,1,O,YML,,31,TSM_FUL_45,TSM,CN,45,FUL,D,Y,46,1
46,1,O,MSC,,1414,LOAD_MT_40,LOAD,CN,40,MT,S,Y,46,1
46,1,O,MSC,,1485,DISC_FUL_45,DISC,CN,45,FUL,D,,46,1
46,1,O,MSC,,318,RDR_FUL_40,RDR,CN,40,FUL,D,,46,1
46,1,O,MSC,,177,RSOB_MT_40,RSOB,CN,40,MT,,,46,1
46,1,O,MSC,,141,TSM_MT_20,TSM,CN,20,MT,,Y,46,1
46,1,O,MSC,,1,MCR_FUL_45,MCR,CN,45,FUL,S,,46,1
46,1,V,,,360,TTL_HCV,,HCV,,,,,46,1
46,1,C,,Q01,869,TTL_MOVES,,,,,,,46,1
46,1,C,,Q02,870,TTL_MOVES,,,,,,,46,1
46,1,C,,Q03,869,TTL_MOVES,,,,,,,46,1
46,1,C,,Q04,870,TTL_MOVES,,,,,,,46,1
46,1,C,,Q05,870,TTL_MOVES,,,,,,,46,1
46,1,C,,Q06,869,TTL_MOVES,,,,,,,46,1
46,1,C,,Q07,870,TTL_MOVES,,,,,,,46,1
46,1,C,,Q08,869,TTL_MOVES,,,,,,,46,1
46,1,C,,Q09,869,TTL_MOVES,,,,,,,46,1
47,1,O,WHL,,90,LOAD_FUL_20,LOAD,CN,20,FUL,D,Y,47,1
47,1,O,WHL,,94,DISC_FUL_40,DISC,CN,40,FUL,D,,47,1
47,1,O,WHL,,20,RDR_MT_20,RDR,CN,20,MT,D,,47,1
47,1,O,WHL,,11,RSOB_FUL_45,RSOB,CN,45,FUL,S,,47,1
47,1,O,WHL,,9,TSM_FUL_20,TSM,CN,20,FUL,S,Y,47,1
47,1,O,WHL,,1,MCR_FUL_20,MCR,CN,20,FUL,D,,47,1
47,1,O,MSC,,323,LOAD_FUL_40,LOAD,CN,40,FUL,D,,47,1
47,1,O,MSC,,339,DISC_FUL_45,DISC,CN,45,FUL,,Y,47,1
47,1,O,MSC,,73,RDR_MT_40,RDR,CN,40,MT,S,,47,1
47,1,O,MSC,,40,RSOB_MT_40,RSOB,CN,40,MT,,,47,1
47,1,O,MSC,,32,TSM_FUL_45,TSM,CN,45,FUL,S,Y,47,1
47,1,O,ONE,,215,LOAD_FUL_40,LOAD,CN,40,FUL,S,,47,1
47,1,O,ONE,,226,DISC_FUL_20,DISC,CN,20,FUL,D,Y,47,1
47,1,O,ONE,,48,RDR_MT_20,RDR,CN,20,MT,D,,47,1
47,1,O,ONE,,27,RSOB_FUL_20,RSOB,CN,20,FUL,S,,47,1
47,1,O,ONE,,21,TSM_FUL_20,TSM,CN,20,FUL,S,Y,47,1
47,1,O,YML,,72,LOAD_FUL_20,LOAD,CN,20,FUL,D,,47,1
47,1,O,YML,,75,DISC_FUL_40,DISC,CN,40,FUL,S,Y,47,1
47,1,O,YML,,16,RDR_MT_20,RDR,CN,20,MT,D,,47,1
47,1,O,YML,,9,RSOB_FUL_45,RSOB,CN,45,FUL,S,,47,1
47,1,O,YML,,7,TSM_FUL_45,TSM,CN,45,FUL,,Y,47,1
47,1,O,CMA,,54,LOAD_MT_40,LOAD,CN,40,MT,S,,47,1
47,1,O,CMA,,56,DISC_MT_40,DISC,CN,40,MT,,,47,1
47,1,O,CMA,,12,RDR_FUL_20,RDR,CN,20,FUL,,,47,1
47,1,O,CMA,,7,RSOB_FUL_45,RSOB,CN,45,FUL,D,,47,1
47,1,O,CMA,,5,TSM_FUL_20,TSM,CN,20,FUL,S,Y,47,1
47,1,V,,,39,TTL_HCV,,HCV,,,,,47,1
47,1,C,,Q01,640,TTL_MOVES,,,,,,,47,1
47,1,C,,Q02,641,TTL_MOVES,,,,,,,47,1
47,1,C,,Q03,640,TTL_MOVES,,,,,,,47,1
48,1,O,OOL,,133,LOAD_MT_40,LOAD,CN,40,MT,S,,48,1
48,1,O,OOL,,140,DISC_FUL_20,DISC,CN,20,FUL,D,,48,1
48,1,O,OOL,,30,RDR_MT_40,RDR,CN,40,MT,S,,48,1
48,1,O,OOL,,17,RSOB_FUL_40,RSOB,CN,40,FUL,S,,48,1
48,1,O,OOL,,13,TSM_MT_40,TSM,CN,40,MT,,Y,48,1
48,1,O,HMM,,80,LOAD_FUL_45,LOAD,CN,45,FUL,S,,48,1
48,1,O,HMM,,84,DISC_FUL_40,DISC,CN,40,FUL,D,,48,1
48,1,O,HMM,,18,RDR_FUL_40,RDR,CN,40,FUL,S,,48,1
48,1,O,HMM,,10,RSOB_FUL_20,RSOB,CN,20,FUL,S,,48,1
48,1,O,HMM,,8,TSM_MT_45,TSM,CN,45,MT,S,Y,48,1
48,1,O,WHL,,67,LOAD_MT_20,LOAD,CN,20,MT,,,48,1
48,1,O,WHL,,70,DISC_MT_40,DISC,CN,40,MT,S,,48,1
48,1,O,WHL,,15,RDR_MT_20,RDR,CN,20,MT,,,48,1
48,1,O,WHL,,8,RSOB_FUL_20,RSOB,CN,20,FUL,S,,48,1
48,1,O,WHL,,7,TSM_MT_45,TSM,CN,45,MT,D,Y,48,1
48,1,O,ONE,,159,LOAD_FUL_45,LOAD,CN,45,FUL,,,48,1
48,1,O,ONE,,167,DISC_MT_20,DISC,CN,20,MT,,,48,1
48,1,O,ONE,,36,RDR_MT_45,RDR,CN,45,MT,,,48,1
48,1,O,ONE,,20,RSOB_FUL_45,RSOB,CN,45,FUL,S,,48,1
48,1,O,ONE,,16,TSM_FUL_20,TSM,CN,20,FUL,D,Y,48,1
48,1,O,HLC,,159,LOAD_FUL_40,LOAD,CN,40,FUL,D,,48,1
48,1,O,HLC,,167,DISC_FUL_20,DISC,CN,20,FUL,,,48,1
48,1,O,HLC,,36,RDR_MT_40,RDR,CN,40,MT,D,,48,1
48,1,O,HLC,,20,RSOB_FUL_45,RSOB,CN,45,FUL,D,,48,1
48,1,O,HLC,,16,TSM_FUL_20,TSM,CN,20,FUL,D,Y,48,1
48,1,V,,,49,TTL_HCV,,HCV,,,,,48,1
48,1,C,,Q01,515,TTL_MOVES,,,,,,,48,1
48,1,C,,Q02,515,TTL_MOVES,,,,,,,48,1
48,1,C,,Q03,515,TTL_MOVES,,,,,,,48,1
49,1,O,WHL,,200,LOAD_FUL_40,LOAD,CN,40,FUL,D,,49,1
49,1,O,WHL,,210,DISC_MT_40,DISC,CN,40,MT,,,49,1
49,1,O,WHL,,45,RDR_FUL_20,RDR,CN,20,FUL,D,,49,1
49,1,O,WHL,,25,RSOB_FUL_20,RSOB,CN,20,FUL,,,49,1
49,1,O,WHL,,19,TSM_FUL_45,TSM,CN,45,FUL,D,Y,49,1
49,1,O,MSK,,797,LOAD_FUL_40,LOAD,CN,40,FUL,D,,49,1
49,1,O,MSK,,837,DISC_FUL_45,DISC,CN,45,FUL,D,,49,1
49,1,O,MSK,,179,RDR_MT_40,RDR,CN,40,MT,,,49,1
49,1,O,MSK,,100,RSOB_FUL_45,RSOB,CN,45,FUL,S,,49,1
49,1,O,MSK,,79,TSM_MT_20,TSM,CN,20,MT,S,Y,49,1
49,1,O,HMM,,239,LOAD_MT_20,LOAD,CN,20,MT,S,,49,1
49,1,O,HMM,,251,DISC_FUL_45,DISC,CN,45,FUL,S,,49,1
49,1,O,HMM,,54,RDR_FUL_45,RDR,CN,45,FUL,S,,49,1
49,1,O,HMM,,30,RSOB_FUL_20,RSOB,CN,20,FUL,S,,49,1
49,1,O,HMM,,23,TSM_FUL_20,TSM,CN,20,FUL,,Y,49,1
49,1,O,YML,,159,LOAD_MT_40,LOAD,CN,40,MT,D,Y,49,1
49,1,O,YML,,167,DISC_FUL_40,DISC,CN,40,FUL,,,49,1
49,1,O,YML,,36,RDR_MT_40,RDR,CN,40,MT,D,,49,1
49,1,O,YML,,20,RSOB_MT_20,RSOB,CN,20,MT,,,49,1
49,1,O,YML,,16,TSM_FUL_45,TSM,CN,45,FUL,,Y,49,1
49,1,V,,,110,TTL_HCV,,HCV,,,,,49,1
49,1,C,,Q01,1198,TTL_MOVES,,,,,,,49,1
49,1,C,,Q02,1199,TTL_MOVES,,,,,,,49,1
49,1,C,,Q03,1199,TTL_MOVES,,,,,,,49,1
50,1,O,YML,,144,LOAD_FUL_40,LOAD,CN,40,FUL,D,,50,1
50,1,O,YML,,151,DISC_FUL_40,DISC,CN,40,FUL,,,50,1
50,1,O,YML,,32,RDR_FUL_40,RDR,CN,40,FUL,,,50,1
50,1,O,YML,,18,RSOB_FUL_40,RSOB,CN,40,FUL,,,50,1
50,1,O,YML,,14,TSM_MT_40,TSM,CN,40,MT,S,Y,50,1
50,1,O,YML,,1,MCR_FUL_45,MCR,CN,45,FUL,D,,50,1
50,1,O,MSK,,719,LOAD_MT_20,LOAD,CN,20,MT,S,,50,1
50,1,O,MSK,,755,DISC_MT_20,DISC,CN,20,MT,D,,50,1
50,1,O,MSK,,162,RDR_MT_45,RDR,CN,45,MT,D,,50,1
50,1,O,MSK,,90,RSOB_MT_40,RSOB,CN,40,MT,S,,50,1
50,1,O,MSK,,71,TSM_MT_40,TSM,CN,40,MT,S,Y,50,1
50,1,O,EMC,,359,LOAD_FUL_20,LOAD,CN,20,FUL,S,,50,1
50,1,O,EMC,,377,DISC_FUL_20,DISC,CN,20,FUL,,,50,1
50,1,O,EMC,,81,RDR_FUL_45,RDR,CN,45,FUL,,,50,1
50,1,O,EMC,,45,RSOB_MT_20,RSOB,CN,20,MT,D,,50,1
50,1,O,EMC,,36,TSM_FUL_40,TSM,CN,40,FUL,D,Y,50,1
50,1,O,OOL,,359,LOAD_MT_40,LOAD,CN,40,MT,S,,50,1
50,1,O,OOL,,377,DISC_MT_45,DISC,CN,45,MT,D,,50,1
50,1,O,OOL,,81,RDR_MT_20,RDR,CN,20,MT,D,,50,1
50,1,O,OOL,,45,RSOB_FUL_20,RSOB,CN,20,FUL,,,50,1
50,1,O,OOL,,36,TSM_FUL_45,TSM,CN,45,FUL,D,Y,50,1
50,1,O,ONE,,431,LOAD_FUL_40,LOAD,CN,40,FUL,S,,50,1
50,1,O,ONE,,453,DISC_FUL_45,DISC,CN,45,FUL,D,,50,1
50,1,O,ONE,,97,RDR_FUL_45,RDR,CN,45,FUL,S,,50,1
50,1,O,ONE,,54,RSOB_FUL_45,RSOB,CN,45,FUL,S,,50,1
50,1,O,ONE,,43,TSM_FUL_20,TSM,CN,20,FUL,,Y,50,1
50,1,O,WHL,,180,LOAD_FUL_20,LOAD,CN,20,FUL,S,,50,1
50,1,O,WHL,,189,DISC_FUL_45,DISC,CN,45,FUL,,,50,1
50,1,O,WHL,,40,RDR_FUL_40,RDR,CN,40,FUL,S,,50,1
50,1,O,WHL,,22,RSOB_FUL_45,RSOB,CN,45,FUL,,,50,1
50,1,O,WHL,,18,TSM_FUL_45,TSM,CN,45,FUL,,Y,50,1
50,1,V,,,170,TTL_HCV,,HCV,,,,,50,1
50,1,C,,Q01,1883,TTL_MOVES,,,,,,,50,1
50,1,C,,Q02,1883,TTL_MOVES,,,,,,,50,1
50,1,C,,Q03,1884,TTL_MOVES,,,,,,,50,1
51,1,O,MSC,,654,LOAD_FUL_40,LOAD,CN,40,FUL,S,,51,1
51,1,O,MSC,,686,DISC_FUL_45,DISC,CN,45,FUL,,,51,1
51,1,O,MSC,,147,RDR_MT_45,RDR,CN,45,MT,S,,51,1
51,1,O,MSC,,82,RSOB_FUL_20,RSOB,CN,20,FUL,D,,51,1
51,1,O,MSC,,65,TSM_FUL_45,TSM,CN,45,FUL,,Y,51,1
51,1,O,OOL,,363,LOAD_FUL_45,LOAD,CN,45,FUL,,Y,51,1
51,1,O,OOL,,381,DISC_FUL_40,DISC,CN,40,FUL,,,51,1
51,1,O,OOL,,82,RDR_FUL_45,RDR,CN,45,FUL,,,51,1
51,1,O,OOL,,45,RSOB_FUL_45,RSOB,CN,45,FUL,,,51,1
51,1,O,OOL,,36,TSM_MT_40,TSM,CN,40,MT,,Y,51,1
51,1,O,OOL,,1,MCR_FUL_20,MCR,CN,20,FUL,D,,51,1
51,1,O,ONE,,435,LOAD_FUL_20,LOAD,CN,20,FUL,D,,51,1
51,1,O,ONE,,457,DISC_FUL_20,DISC,CN,20,FUL,D,Y,51,1
51,1,O,ONE,,98,RDR_FUL_20,RDR,CN,20,FUL,,,51,1
51,1,O,ONE,,54,RSOB_FUL_45,RSOB,CN,45,FUL,,,51,1
51,1,O,ONE,,44,TSM_FUL_45,TSM,CN,45,FUL,,Y,51,1
51,1,O,CMA,,109,LOAD_FUL_40,LOAD,CN,40,FUL,D,,51,1
51,1,O,CMA,,114,DISC_FUL_45,DISC,CN,45,FUL,,,51,1
51,1,O,CMA,,24,RDR_FUL_45,RDR,CN,45,FUL,,,51,1
51,1,O,CMA,,14,RSOB_FUL_45,RSOB,CN,45,FUL,,,51,1
51,1,O,CMA,,11,TSM_FUL_20,TSM,CN,20,FUL,,Y,51,1
51,1,V,,,155,TTL_HCV,,HCV,,,,,51,1
51,1,C,,Q01,1014,TTL_MOVES,,,,,,,51,1
51,1,C,,Q02,1014,TTL_MOVES,,,,,,,51,1
51,1,C,,Q03,1015,TTL_MOVES,,,,,,,51,1
51,1,C,,Q04,1014,TTL_MOVES,,,,,,,51,1
52,1,O,MSC,,321,LOAD_FUL_40,LOAD,CN,40,FUL,S,,52,1
52,1,O,MSC,,337,DISC_FUL_20,DISC,CN,20,FUL,D,,52,1
52,1,O,MSC,,72,RDR_FUL_45,RDR,CN,45,FUL,,,52,1
52,1,O,MSC,,40,RSOB_FUL_40,RSOB,CN,40,FUL,,,52,1
52,1,O,MSC,,32,TSM_FUL_40,TSM,CN,40,FUL,S,Y,52,1
52,1,O,MSC,,1,MCR_FUL_40,MCR,CN,40,FUL,,,52,1
52,1,O,CMA,,54,LOAD_FUL_45,LOAD,CN,45,FUL,S,,52,1
52,1,O,CMA,,56,DISC_MT_40,DISC,CN,40,MT,D,,52,1
52,1,O,CMA,,12,RDR_MT_20,RDR,CN,20,MT,S,,52,1
52,1,O,CMA,,7,RSOB_MT_40,RSOB,CN,40,MT,S,,52,1
52,1,O,CMA,,5,TSM_FUL_40,TSM,CN,40,FUL,S,Y,52,1
52,1,O,WHL,,89,LOAD_FUL_40,LOAD,CN,40,FUL,,,52,1
52,1,O,WHL,,94,DISC_FUL_20,DISC,CN,20,FUL,D,,52,1
52,1,O,WHL,,20,RDR_FUL_20,RDR,CN,20,FUL,,,52,1
52,1,O,WHL,,11,RSOB_MT_40,RSOB,CN,40,MT,,,52,1
52,1,O,WHL,,9,TSM_FUL_20,TSM,CN,20,FUL,,Y,52,1
52,1,O,HLC,,214,LOAD_FUL_40,LOAD,CN,40,FUL,S,,52,1
52,1,O,HLC,,225,DISC_FUL_20,DISC,CN,20,FUL,,,52,1
52,1,O,HLC,,48,RDR_FUL_20,RDR,CN,20,FUL,D,,52,1
52,1,O,HLC,,27,RSOB_MT_20,RSOB,CN,20,MT,,,52,1
52,1,O,HLC,,21,TSM_MT_20,TSM,CN,20,MT,,Y,52,1
52,1,O,EMC,,178,LOAD_FUL_20,LOAD,CN,20,FUL,D,,52,1
52,1,O,EMC,,187,DISC_FUL_45,DISC,CN,45,FUL,D,,52,1
52,1,O,EMC,,40,RDR_FUL_45,RDR,CN,45,FUL,D,,52,1
52,1,O,EMC,,22,RSOB_FUL_20,RSOB,CN,20,FUL,D,,52,1
52,1,O,EMC,,18,TSM_FUL_45,TSM,CN,45,FUL,,Y,52,1
52,1,V,,,38,TTL_HCV,,HCV,,,,,52,1
52,1,C,,Q01,1089,TTL_MOVES,,,,,,,52,1
52,1,C,,Q02,1089,TTL_MOVES,,,,,,,52,1
53,1,O,MSC,,207,LOAD_FUL_20,LOAD,CN,20,FUL,S,,53,1
53,1,O,MSC,,218,DISC_FUL_45,DISC,CN,45,FUL,S,,53,1
53,1,O,MSC,,47,RDR_FUL_45,RDR,CN,45,FUL,,,53,1
53,1,O,MSC,,26,RSOB_FUL_45,RSOB,CN,45,FUL,S,,53,1
53,1,O,MSC,,20,TSM_FUL_45,TSM,CN,45,FUL,,Y,53,1
53,1,O,YML,,46,LOAD_FUL_20,LOAD,CN,20,FUL,,,53,1
53,1,O,YML,,49,DISC_FUL_20,DISC,CN,20,FUL,,,53,1
53,1,O,YML,,10,RDR_FUL_20,RDR,CN,20,FUL,,,53,1
53,1,O,YML,,6,RSOB_FUL_45,RSOB,CN,45,FUL,,,53,1
53,1,O,YML,,5,TSM_MT_20,TSM,CN,20,MT,D,Y,53,1
53,1,O,EMC,,115,LOAD_FUL_45,LOAD,CN,45,FUL,S,,53,1
53,1,O,EMC,,121,DISC_FUL_20,DISC,CN,20,FUL,S,,53,1
53,1,O,EMC,,26,RDR_FUL_40,RDR,CN,40,FUL,,,53,1
53,1,O,EMC,,14,RSOB_MT_20,RSOB,CN,20,MT,D,,53,1
53,1,O,EMC,,12,TSM_FUL_40,TSM,CN,40,FUL,S,Y,53,1
53,1,O,WHL,,58,LOAD_MT_20,LOAD,CN,20,MT,S,Y,53,1
53,1,O,WHL,,60,DISC_FUL_20,DISC,CN,20,FUL,S,Y,53,1
53,1,O,WHL,,13,RDR_MT_40,RDR,CN,40,MT,D,,53,1
53,1,O,WHL,,7,RSOB_FUL_45,RSOB,CN,45,FUL,,,53,1
53,1,O,WHL,,6,TSM_FUL_40,TSM,CN,40,FUL,,Y,53,1
53,1,O,MSK,,230,LOAD_FUL_40,LOAD,CN,40,FUL,S,,53,1
53,1,O,MSK,,242,DISC_FUL_45,DISC,CN,45,FUL,D,,53,1
53,1,O,MSK,,52,RDR_FUL_40,RDR,CN,40,FUL,D,,53,1
53,1,O,MSK,,29,RSOB_FUL_45,RSOB,CN,45,FUL,D,,53,1
53,1,O,MSK,,22,TSM_FUL_20,TSM,CN,20,FUL,S,Y,53,1
53,1,O,OOL,,115,LOAD_MT_20,LOAD,CN,20,MT,D,,53,1
53,1,O,OOL,,121,DISC_FUL_40,DISC,CN,40,FUL,D,Y,53,1
53,1,O,OOL,,26,RDR_FUL_45,RDR,CN,45,FUL,D,,53,1
53,1,O,OOL,,14,RSOB_FUL_20,RSOB,CN,20,FUL,S,,53,1
53,1,O,OOL,,11,TSM_MT_45,TSM,CN,45,MT,,Y,53,1
53,1,V,,,70,TTL_HCV,,HCV,,,,,53,1
53,1,C,,Q01,500,TTL_MOVES,,,,,,,53,1
53,1,C,,Q02,499,TTL_MOVES,,,,,,,53,1
53,1,C,,Q03,500,TTL_MOVES,,,,,,,53,1
53,1,C,,Q04,499,TTL_MOVES,,,,,,,53,1
54,1,O,OOL,,381,LOAD_FUL_40,LOAD,CN,40,FUL,S,,54,1
54,1,O,OOL,,400,DISC_MT_40,DISC,CN,40,MT,D,,54,1
54,1,O,OOL,,86,RDR_MT_45,RDR,CN,45,MT,D,,54,1
54,1,O,OOL,,48,RSOB_FUL_20,RSOB,CN,20,FUL,S,,54,1
54,1,O,OOL,,38,TSM_MT_45,TSM,CN,45,MT,S,Y,54,1
54,1,O,EMC,,381,LOAD_FUL_45,LOAD,CN,45,FUL,D,Y,54,1
54,1,O,EMC,,400,DISC_FUL_40,DISC,CN,40,FUL,D,,54,1
54,1,O,EMC,,86,RDR_FUL_40,RDR,CN,40,FUL,,,54,1
54,1,O,EMC,,48,RSOB_FUL_45,RSOB,CN,45,FUL,,,54,1
54,1,O,EMC,,38,TSM_FUL_40,TSM,CN,40,FUL,,Y,54,1
54,1,O,HMM,,229,LOAD_MT_20,LOAD,CN,20,MT,D,,54,1
54,1,O,HMM,,240,DISC_FUL_45,DISC,CN,45,FUL,,Y,54,1
54,1,O,HMM,,51,RDR_FUL_20,RDR,CN,20,FUL,D,,54,1
54,1,O,HMM,,29,RSOB_FUL_20,RSOB,CN,20,FUL,,,54,1
54,1,O,HMM,,23,TSM_MT_20,TSM,CN,20,MT,D,Y,54,1
54,1,O,MSK,,762,LOAD_FUL_20,LOAD,CN,20,FUL,D,,54,1
54,1,O,MSK,,801,DISC_FUL_45,DISC,CN,45,FUL,,,54,1
54,1,O,MSK,,172,RDR_MT_45,RDR,CN,45,MT,D,,54,1
54,1,O,MSK,,95,RSOB_FUL_20,RSOB,CN,20,FUL,,,54,1
54,1,O,MSK,,76,TSM_FUL_20,TSM,CN,20,FUL,,Y,54,1
54,1,O,YML,,152,LOAD_FUL_45,LOAD,CN,45,FUL,S,Y,54,1
54,1,O,YML,,160,DISC_FUL_20,DISC,CN,20,FUL,S,,54,1
54,1,O,YML,,34,RDR_FUL_20,RDR,CN,20,FUL,,,54,1
54,1,O,YML,,19,RSOB_FUL_40,RSOB,CN,40,FUL,D,,54,1
54,1,O,YML,,15,TSM_FUL_20,TSM,CN,20,FUL,D,Y,54,1
54,1,O,YML,,1,MCR_FUL_45,MCR,CN,45,FUL,D,,54,1
54,1,O,ONE,,457,LOAD_FUL_20,LOAD,CN,20,FUL,,,54,1
54,1,O,ONE,,480,DISC_MT_20,DISC,CN,20,MT,D,,54,1
54,1,O,ONE,,103,RDR_FUL_45,RDR,CN,45,FUL,D,,54,1
54,1,O,ONE,,57,RSOB_FUL_20,RSOB,CN,20,FUL,S,,54,1
54,1,O,ONE,,46,TSM_FUL_20,TSM,CN,20,FUL,,Y,54,1
54,1,V,,,174,TTL_HCV,,HCV,,,,,54,1
54,1,C,,Q01,2028,TTL_MOVES,,,,,,,54,1
54,1,C,,Q02,2027,TTL_MOVES,,,,,,,54,1
54,1,C,,Q03,2027,TTL_MOVES,,,,,,,54,1
55,1,O,HLC,,381,LOAD_MT_45,LOAD,CN,45,MT,S,,55,1
55,1,O,HLC,,400,DISC_FUL_40,DISC,CN,40,FUL,S,,55,1
55,1,O,HLC,,86,RDR_FUL_45,RDR,CN,45,FUL,S,,55,1
55,1,O,HLC,,48,RSOB_MT_20,RSOB,CN,20,MT,D,,55,1
55,1,O,HLC,,38,TSM_FUL_45,TSM,CN,45,FUL,,Y,55,1
55,1,O,OOL,,317,LOAD_FUL_40,LOAD,CN,40,FUL,,Y,55,1
55,1,O,OOL,,333,DISC_FUL_45,DISC,CN,45,FUL,D,,55,1
55,1,O,OOL,,71,RDR_FUL_45,RDR,CN,45,FUL,,,55,1
55,1,O,OOL,,40,RSOB_MT_20,RSOB,CN,20,MT,,,55,1
55,1,O,OOL,,32,TSM_FUL_20,TSM,CN,20,FUL,S,Y,55,1
55,1,O,ONE,,381,LOAD_FUL_45,LOAD,CN,45,FUL,S,,55,1
55,1,O,ONE,,400,DISC_FUL_45,DISC,CN,45,FUL,,Y,55,1
55,1,O,ONE,,86,RDR_FUL_40,RDR,CN,40,FUL,,,55,1
55,1,O,ONE,,48,RSOB_MT_20,RSOB,CN,20,MT,,,55,1
55,1,O,ONE,,37,TSM_FUL_45,TSM,CN,45,FUL,S,Y,55,1
55,1,O,YML,,127,LOAD_MT_40,LOAD,CN,40,MT,,,55,1
55,1,O,YML,,133,DISC_FUL_45,DISC,CN,45,FUL,D,,55,1
55,1,O,YML,,29,RDR_FUL_20,RDR,CN,20,FUL,D,,55,1
55,1,O,YML,,16,RSOB_FUL_40,RSOB,CN,40,FUL,,,55,1
55,1,O,YML,,12,TSM_FUL_45,TSM,CN,45,FUL,,Y,55,1
55,1,O,HMM,,190,LOAD_MT_20,LOAD,CN,20,MT,S,,55,1
55,1,O,HMM,,200,DISC_FUL_45,DISC,CN,45,FUL,D,Y,55,1
55,1,O,HMM,,43,RDR_FUL_45,RDR,CN,45,FUL,,,55,1
55,1,O,HMM,,24,RSOB_MT_20,RSOB,CN,20,MT,,,55,1
55,1,O,HMM,,19,TSM_FUL_45,TSM,CN,45,FUL,,Y,55,1
55,1,V,,,145,TTL_HCV,,HCV,,,,,55,1
55,1,C,,Q01,1212,TTL_MOVES,,,,,,,55,1
55,1,C,,Q02,1212,TTL_MOVES,,,,,,,55,1
55,1,C,,Q03,1212,TTL_MOVES,,,,,,,55,1
56,1,O,WHL,,202,LOAD_MT_40,LOAD,CN,40,MT,S,Y,56,1
56,1,O,WHL,,213,DISC_FUL_20,DISC,CN,20,FUL,,Y,56,1
56,1,O,WHL,,46,RDR_FUL_40,RDR,CN,40,FUL,S,,56,1
56,1,O,WHL,,25,RSOB_FUL_40,RSOB,CN,40,FUL,D,,56,1
56,1,O,WHL,,20,TSM_FUL_45,TSM,CN,45,FUL,S,Y,56,1
56,1,O,ONE,,486,LOAD_FUL_40,LOAD,CN,40,FUL,D,Y,56,1
56,1,O,ONE,,510,DISC_FUL_20,DISC,CN,20,FUL,S,Y,56,1
56,1,O,ONE,,109,RDR_FUL_20,RDR,CN,20,FUL,,,56,1
56,1,O,ONE,,61,RSOB_FUL_45,RSOB,CN,45,FUL,,,56,1
